logFC	AveExpr	t	P.Value	adj.P.Val	B	logP	name
0.0126287763888921	5.82618749090909	0.110204611390087	0.912856426935076	0.985597500806995	-5.54295167291298	0.00630040642468556	glycine
-0.0171964972222227	5.51373305454545	-0.0975743609519336	0.922809084402144	0.985597500806995	-5.5440992927075	0.00630040642468556	2-deoxyadenosine
0.0116208319444455	5.5033298969697	0.0948191658369062	0.924981913799502	0.985597500806995	-5.5443311117141	0.00630040642468556	arginine
-0.020338562500001	6.39646018181818	-0.0915092643025516	0.92759297104308	0.985597500806995	-5.54460082872121	0.00630040642468556	AMP
-0.00684036388888831	5.95560015454545	-0.0886226332365842	0.929870790515732	0.985597500806995	-5.54482823574596	0.00630040642468556	C36:2 PC
-0.0129406666666654	6.34412506060606	-0.0813573477288649	0.935606380941564	0.985597500806995	-5.54536834862668	0.00630040642468556	C54:6 TAG
0.010619072222223	6.20907342727273	0.0807509302444212	0.936085279946229	0.985597500806995	-5.54541134384649	0.00630040642468556	C56:2 TAG
0.017020345833334	5.16464836666667	0.074564652763298	0.9409720418871	0.985597500806995	-5.54583158153369	0.00630040642468556	phosphocreatine
0.00743260138889212	6.08528992727273	0.0708066886821135	0.943941735487186	0.985597500806995	-5.54607052347419	0.00630040642468556	cAMP
-0.00813976527777616	6.24689595151515	-0.058077078293079	0.954006963568858	0.985597500806995	-5.54678813495455	0.00630040642468556	C52:4 TAG
-0.00606443749999652	5.588759	-0.0499518030021742	0.960435675688968	0.985597500806995	-5.54717208204091	0.00630040642468556	valine
0.00298032083333233	6.22817602727273	0.0390649380939353	0.969053482113428	0.985597500806995	-5.54759599888685	0.00630040642468556	oxalate
0.0054756041666657	6.07113810909091	0.0389057016343368	0.969179560752347	0.985597500806995	-5.54760142997098	0.00630040642468556	heptanoylcarnitine
-0.00308885138888737	6.16098664848485	-0.0344502325236698	0.972707580637902	0.985597500806995	-5.5477443996522	0.00630040642468556	C36:4 PC-A
0.00552297638889154	5.63229847878788	0.0323393537448642	0.97437925816349	0.985597500806995	-5.54780607200729	0.00630040642468556	citrate
0.00519504444444685	6.1610811969697	0.0262531469626893	0.97919976433984	0.985597500806995	-5.54796206699909	0.00630040642468556	C34:2 DAG
-0.00419117361111088	5.81072094848485	-0.0257559009642171	0.979593639453062	0.985597500806995	-5.54797337992014	0.00630040642468556	taurocholate
-0.00280365138888428	5.75519353030303	-0.0237064787001135	0.981217067470075	0.985597500806995	-5.54801772361632	0.00630040642468556	NAD
0.000335952777781756	6.45903488181818	0.00159488592301888	0.998736231325641	0.998736231325641	-5.54826245742214	0.000549194862447728	C58:7 TAG
